row_from_station,fsq_id,category_id,name,latitude,longitude,rating,total_ratings,total_photos,total_tips
156,fca85dc09277444177373453,13003,Le Relais du Voyageur,45.611667,-73.510555,,,,
156,67e7bfaae1d24230f58b8b31,11000,Oti Canada Group,45.611507,-73.510016,,,,
156,1cb40026ebb040769f266f82,11107,Axp Assurances,45.611505,-73.510113,,,,
156,0da92dbf96ed4285b0f73558,11136,Canterm,45.611528,-73.508949,,,,
156,316053226fe34004af7817d5,11010,Vopak Terminaux de l'Est du Canada,45.611412,-73.509042,,,,
156,c4b7bb56b97044aaacdbff1b,,Réparations Éléctromécanique de Montréal,45.61122,-73.510153,,,,
156,a5ddf924b4884dca50fc3a3f,12082,Centre de Jour l'échelon Inc,45.611266,-73.510688,,,,
156,421e7ce3e3a24a89af28b762,12082,Association Internationale des Poseurs d'Isolants,45.611424,-73.511324,,,,
156,a2cd14142d4f4a2b6417a4d8,11010,Moto Olix,45.610865,-73.510822,,,,
156,4db4450e1e7248d1359dcd05,12101,Eglise St-Victor,45.610602,-73.515522,,,,
156,33e64108afb84cbcd34e1d26,16026,"Nébuleuse, l'espace créatif",45.613428,-73.513522,,,,
156,85eaabf31237cd84374855db,,DentaNet,45.612131,-73.513303,,,,
156,6130791263564edbda249ce8,11010,Garage R C Mécanique Enr,45.612226,-73.513922,,,,
157,4bc50c486c6f9c743ef3b3fc,13236,Da Bologna,45.600312,-73.624888,7.5,14,4,5
157,68cc4e7b68484c25956790bf,17112,Hardesign Inc,45.599558,-73.625591,,,,
157,4b72bf05f964a52093862de3,12097,Montreal Centre des Loisirs,45.601201,-73.623122,,,,
157,ff56ad10d38f4e394bfa542f,18000,Association des Travailleurs Haitiens Au Cana,45.601203,-73.623025,,,,
157,04248a66d6024437d9e2d28e,12082,Aqdr,45.601369,-73.623273,,,,
157,56149f4a2fd542eedae984f3,17069,Marché Casse Croute Fleur du Soleil,45.599366,-73.626604,,,,
157,559d95e3498e5619465bd429,11061,Spa & Hammam Zeyna,45.598479,-73.628273,,,,
157,4fb7a784e4b0cd8fd1497e2d,11010,B O Auto Inc,45.598742,-73.618333,,,,
157,5615c6ea498ed90cc0c12e1e,13032,Tim Hortons,45.600808,-73.614664,7.7,14,0,
157,57e98d32498ead24228650b2,13064,Double Pizza,45.59808,-73.628309,,,,
157,51b3a9b3454a05dea13eeff5,17029,Boni-Soir Depanneur,45.598022,-73.628355,,,,
157,4d66932f48ee6ea89dcc6668,13236,Buona Sera,45.605176,-73.626118,6.9,12,10,3
157,8112ce84e7a84690f709af78,11010,Atelier de Mécanique ADP,45.598297,-73.620599,,,,
157,2e822490588a4f6ec660851a,11086,Imperma-Seal,45.597539,-73.621496,,,,
157,b54ba0a7ecf44115b83acb31,17112,Enseignes AGS,45.597252,-73.621632,,,,
157,23d79f88d177440c9e9f1de1,11076,Bois Sculpté Nick Inc,45.596817,-73.623413,,,,
157,24491bccbfeb48fa161b05fa,,Brûlerie Calabro Roasters Inc,45.598365,-73.620067,,,,
157,4d910e37608fa1cdbd5a9083,17035,Jean Coutu,45.605059,-73.626308,6.6,2,1,0
157,c1229c81b9de459f37a0fd20,,Entrerprise Signalisation Sedge Ltee,45.600869,-73.619956,,,,
157,7856786507f24061d8de6771,,George Elias,45.596907,-73.621815,,,,
158,4aea6fd9f964a52094bb21e3,13148,Leméac,45.518296,-73.597219,8.8,359,190,102
158,4b1ac175f964a52010f123e3,17043,Michel Brisson,45.517727,-73.597297,8.0,15,4,2
158,4b1aaba2f964a520f2ee23e3,11064,Orbite,45.520898,-73.595027,8.5,29,14,12
158,4bf40f2c706e20a175dfa898,13027,Chez Leveque,45.518251,-73.596685,7.6,71,52,25
158,4bae5970f964a5203ea63be3,17043,Lyla Collection Inc,45.518655,-73.596359,8.0,8,,3
158,4b3785cdf964a520cb4125e3,13034,La Croissanterie Figaro,45.51946,-73.598662,8.5,186,180,60
158,4be19073fc2376b0d9c269a9,13002,Boulangerie Au Pain Dore Ltee,45.517139,-73.598247,6.6,13,5,3
158,4b0b6e4df964a520603123e3,13383,Steak Frites St-Paul,45.518364,-73.596688,7.2,13,12,6
158,4b9bf813f964a520c63b36e3,13035,Gourmet Laurier Inc,45.518133,-73.596875,6.6,10,4,2
158,4aea2966f964a520e0b921e3,13067,Rumi,45.519297,-73.598317,7.7,94,66,30
158,4ddfd638c65bb5e319dbad0a,13236,Il Pagliaccio,45.519279,-73.596427,7.9,13,1,6
158,5bc4b84c1b0ea5002cdd1ab7,13236,Fiorellino,45.519564,-73.596388,8.1,11,3,1
158,56146236498e81840216026c,17068,PA Nature,45.519478,-73.595029,8.5,52,17,0
158,4c3e393e6faac9b6f0ec0d76,13145,Bistro Lustucru,45.520348,-73.596898,8.5,61,53,19
158,4b4cf06cf964a520e9c426e3,17076,SAQ Sélection,45.51883,-73.596122,7.2,24,16,6
158,5941c136a35dce72958f357a,13289,Hansang,45.519785,-73.596686,7.8,12,15,4
158,4b9ae085f964a520a7de35e3,13025,Buvette Chez Simone,45.518826,-73.593555,9.0,352,199,81
158,506f28dae4b0a368e7b251e4,10032,Café Résonance,45.5204,-73.597142,8.0,109,83,23
158,4b552676f964a520eadc27e3,17062,Juliette et Chocolat,45.519105,-73.596567,6.9,159,131,49
158,548f413b498e9fd86dbe5fe1,10037,Théâtre Fairmount,45.520486,-73.598502,8.6,34,34,3
159,4bf26c6ca32e20a17e2ed557,17058,Depanneur Cafe Spot Parisoir,45.509681,-73.675068,7.9,9,6,3
159,4cac6fc644a8224b71363340,17096,Depanneur Parisoir,45.50831,-73.672744,,,,
159,4fb818d0e4b0f914e0b96a53,16032,Parc Grou,45.508932,-73.672911,,,,
159,4babf3ecf964a5209ed83ae3,13064,Restaurant du College,45.509799,-73.674878,6.8,15,8,8
159,50abd5c3e4b06e824966af07,11073,Acupuncture Luu Chhai Hong,45.509043,-73.673011,,,,
159,52f95e8711d2c328e708049d,13107,Restaurant Yi Pin Xiang,45.511054,-73.677294,7.3,12,9,9
159,4be4c0d9cf200f479d78123c,13049,Rasputin,45.509737,-73.675118,6.0,9,2,4
159,4de19445d22d2a4ecdb1e73c,13064,Pendeli's Pizza,45.510325,-73.674169,,,,
159,4bcc5801b6c49c7445849391,16032,Parc Beaudet,45.509847,-73.675315,,,,
159,560ef7ba498ebe207828491b,13033,Ô Thé Tea Shop,45.509847,-73.675315,,,,
159,4bb37671eb3e9521c024cb0a,11045,BMO Bank of Montreal (BMO Banque de Montréal),45.51001,-73.67566,,,,
159,4d2f14254377224b18191438,12000,Développement Économique Saint-Laurent,45.510656,-73.674665,,,,
159,520e86b711d2e8affeb48da2,11138,Photo Cristal,45.510065,-73.67571,,,,
159,4e39868bc65bab738fd0e1a8,13049,Cafe Trois Gourmands,45.507127,-73.669604,,,,
159,4e3da78c52b1a04aff1b63a3,17119,Bicyclettes St Laurent,45.511038,-73.672741,,,,
159,4daf24fe0cb65a8b0d291f9a,17043,Fred David,45.50634,-73.669189,,,,
159,4ba7aa7ef964a520c2a739e3,17060,Chocolaterie Chocomax,45.512153,-73.679076,8.1,10,4,3
159,4bc235d04cdfc9b6f5c59521,10028,Musée des Maîtres et Artisans du Québec,45.511576,-73.671451,,,,
159,4e541dbe3151427f7431c4ce,18025,Ecole de Danse Movimiento,45.51155,-73.67271,,,,
159,518286c4498eb8bf44efc745,10035,Salle Emile Legault,45.511692,-73.671358,,,,
160,4c5d0adf17f3b7130a660ee6,13002,La Miche Dorée,45.540091,-73.609464,7.1,33,22,7
160,509c60f0e4b0912bf1c16f02,17034,Dollarama,45.539942,-73.611204,7.7,17,5,1
160,4bf0583a7ed12d7f190ee7c2,13068,Resto Los Planes,45.538469,-73.610962,7.9,20,11,5
160,4c7717115cd6b1f734323e94,13015,La Petite Place,45.538411,-73.611009,7.9,19,7,4
160,556653bc498e86ab9700cf34,10000,Yïsst,45.53828,-73.606352,8.7,53,43,7
160,4d6d1a0bcf7e41bdf6a48285,11045,TD Bank Financial Group,45.539003,-73.609865,6.6,2,3,0
160,4adda3e7f964a5202b6521e3,13034,Caffè Mille Gusti,45.538988,-73.605115,8.7,37,14,15
160,4bc24d89f8219c745eadb410,17138,Fripe-Prix Renaissance,45.539332,-73.610457,6.6,13,6,4
160,4aed0cf4f964a520f1cc21e3,13039,Le Roi du Smoked Meat,45.537931,-73.606728,7.8,57,47,23
160,5661f79c498e07ffabba4e75,13236,Luciano Trattoria,45.540263,-73.603896,8.7,21,3,4
160,4bbccb85a0a0c9b60bce1a0f,13034,Le Café-Crème,45.540539,-73.612533,7.2,12,10,4
160,50abe65d29a6fa120dcb1c09,11071,ASG Nails,45.543172,-73.61165,8.2,11,35,3
160,50d0ecf1e4b0fda9f35bfd5f,13003,Bar le Vestiaire,45.537103,-73.605586,8.3,77,64,13
160,53697efa11d2d863bba71479,13306,Super Taco,45.538122,-73.611241,6.9,28,6,7
160,4c37a7653849c928731cbeb1,13334,Marché Hung Phat,45.538184,-73.613764,8.6,39,22,9
160,50a2e280e4b0eae1fcd661e1,13065,Restaurant Santa Barbara,45.536311,-73.608129,8.4,78,26,14
160,4c1d2ea4b306c928782265b7,17069,Marché Oriental St-Denis,45.538238,-73.613911,8.6,33,15,2
160,4cd966422a805481ffdba02c,17027,EB Games,45.540159,-73.611696,6.2,10,6,0
160,565f4aea498e786f1ff0a594,13068,Chez Tousignant,45.536166,-73.612437,8.7,103,64,26
160,5c156a1ccbcdee002c5dfe6b,13003,Bar St-Denis,45.537078,-73.612273,7.3,10,5,5
161,4c27dcf9ed0ac9b68e6e5faa,16032,Parc Gohier,45.507289,-73.680701,,,,
161,4ba7aa7ef964a520c2a739e3,17060,Chocolaterie Chocomax,45.512153,-73.679076,8.1,10,4,3
161,4bf26c6ca32e20a17e2ed557,17058,Depanneur Cafe Spot Parisoir,45.509681,-73.675068,7.9,9,6,3
161,52f95e8711d2c328e708049d,13107,Restaurant Yi Pin Xiang,45.511054,-73.677294,7.3,12,9,9
161,4b78986af964a52031d92ee3,13072,Kyoto Restaurants Japonais,45.512539,-73.679622,7.4,8,1,1
161,4dce9ae7183899ddfad63d9c,11071,Ongles & Spa the Luc,45.503934,-73.678164,,,,
161,4f0b864fe4b0260f5ce7a38a,17114,The Other St. Louis Shopping Centre,45.504219,-73.678125,,,,
161,4c2bd7d6b34ad13ab876eace,11045,TD Bank Financial Group,45.501996,-73.681148,6.5,0,1,0
161,4bc707100050b71340e1b73b,,École Katimavik Hébert,45.510543,-73.682654,,,,
161,4ba7aa1cf964a52091a739e3,13002,Pâtisserie Dolci Più,45.512318,-73.679324,7.0,27,20,10
161,4b9bef5cf964a520b83736e3,13058,Decarie Hot Dog,45.513691,-73.681551,7.8,69,41,22
161,4bc7c9de14d79521a72768e9,13064,Ottavio,45.510113,-73.689469,7.3,64,27,16
161,4babf3ecf964a5209ed83ae3,13064,Restaurant du College,45.509799,-73.674878,6.8,15,8,8
161,4f14c97be4b0aabf1b1bcbdc,13027,Bistro Sawadika,45.510289,-73.686569,6.4,20,12,5
161,4ba98874f964a520f72c3ae3,13032,Tim Hortons,45.503899,-73.677146,5.9,34,7,4
161,51cc37a8498e4a8d076e4315,11061,Coiffure Pour Hommes St-Louis,45.503899,-73.677146,,,,
161,4dbdf8816a23e294ba52aa5f,17035,Jean Coutu,45.511478,-73.678762,6.2,9,2,0
161,4d531e7baebe8cfab040a738,13236,Via Marcello,45.510563,-73.687014,,,,
161,514f8ee1e4b0e7ec803f47cb,13068,A&W Restaurant,45.513951,-73.682674,7.4,16,7,3
161,5b09b902ad910e0039a2708c,11064,Perruques RL Moda Wigs,45.511494,-73.677988,,,,
162,4ad4c06cf964a520cbf920e3,16039,Square Saint-Louis,45.51692,-73.570047,8.8,160,297,25
162,4c1a69fc63750f47d241b367,13148,Les Deux Gamins,45.51548,-73.571018,7.9,61,91,20
162,4b049370f964a520505522e3,13027,La Fabrique Bistrot,45.51801,-73.569549,8.6,122,77,30
162,5a428d0395a7224a1f1e40f5,13069,Arepera,45.514721,-73.572011,8.5,30,11,5
162,4c82b459dc018cfa7a31d26c,13002,Mamie Clafoutis,45.518104,-73.57052,9.0,257,122,64
162,4c2fd5d1a0ced13ad74b116e,13046,Pagliacci,45.515074,-73.571441,7.6,10,6,5
162,4c59c9fe2fa89c7495ce1323,13148,Restaurant de l'ITHQ,45.517856,-73.56872,8.2,28,53,7
162,4c1fa81eb306c928a8c568b7,11064,O Lab Coiffeurs,45.51725,-73.56778,8.3,12,7,1
162,55045a91498e0ee5ed651454,13072,Négasaké,45.51444,-73.571857,8.3,18,8,4
162,4b1194e3f964a520d27f23e3,17098,Atom Heart Musique Alternative,45.516463,-73.567368,8.1,10,11,2
162,4aec5894f964a52032c621e3,11064,Ka Coiffure,45.516463,-73.567368,7.9,13,15,1
162,5a65ef50446ea6523c92656b,13276,Sushi Momo Végétalien,45.518183,-73.569409,8.1,75,78,23
162,4b749a10f964a520fae62de3,11064,AVEDA Montreal Lifestyle Salon Spa & Académie,45.514193,-73.572817,8.7,28,15,14
162,4ad4c06df964a520a7fa20e3,13067,Le Nil Bleu,45.518377,-73.571062,8.1,103,97,36
162,4ff33b5fe4b0aeae9cc8fb6d,10001,Randolph Pub Ludique,45.516381,-73.565815,9.2,180,238,45
162,4bf5fa98abdaef3bde2ba184,11075,Tattoo Box Montreal,45.516612,-73.574009,8.0,8,4,1
162,53a0a3af498ed490ce843cdd,13046,La Diperie,45.515698,-73.57427,8.6,144,69,39
162,4b6b389bf964a52051fb2be3,13032,Juliette et Chocolat,45.513909,-73.572857,8.4,499,482,132
162,57cdba55498ef7ba864578f4,13034,Café Nocturne,45.513737,-73.5729,9.0,48,35,11
162,4e540f178877863330aafc7c,17018,Librairie Michel Fortin,45.518484,-73.571356,7.8,8,3,2
163,4b966da8f964a520b7cb34e3,17059,Boucherie de Paris,45.50098,-73.626874,7.7,12,13,8
163,4b0581fbf964a520e35822e3,13352,Restaurant Talay Thai,45.498976,-73.62763,8.0,23,8,15
163,4aea40f1f964a52087ba21e3,13379,Restaurant Pho Lien,45.498922,-73.627483,8.0,203,83,73
163,5116bf9de4b0f8a4c75e97dc,17034,Dollarama,45.499436,-73.630115,8.4,18,6,
163,52402291498e092fae6fbe2e,13065,Allô! Mon Coco,45.498703,-73.627088,7.1,60,61,16
163,5723f1d0498e49d09a624af5,13003,Saint-Houblon,45.497593,-73.623129,8.8,26,132,3
163,4cf28ac01d18a1437aa15aec,17069,Super Marché Bharat,45.501143,-73.627218,,,,
163,51c10170498efff55d2996d6,13096,Restaurant Tuk Tuk,45.498383,-73.626109,7.1,14,14,9
163,4d812631360b224b739de756,13298,Grillades Farhat,45.49805,-73.625711,7.2,20,9,8
163,4cf56feb1801a1433b74e3d4,10051,Arena Brebeuf,45.500168,-73.624958,,,,
163,4c15243f7f7f2d7f71f7e168,13338,Poissonnerie & Restaurant Rayan,45.500202,-73.631497,8.5,72,64,28
163,4c01a22127dcc928a1e5e052,13099,Restaurant Delicieux,45.49865,-73.626941,6.7,18,19,11
163,4c1a9bdc01379521feb946f3,17035,Jean Coutu,45.497104,-73.624759,7.6,17,1,4
163,4bf40acb6a31d13ab043952e,11045,RBC Royal Bank,45.498305,-73.627124,6.9,6,2,1
163,50f819fce4b0dc67495d26f7,13034,Caravane Café,45.497376,-73.622638,8.0,129,62,38
163,4b059005f964a5203bdf22e3,13018,McCarold,45.49673,-73.623633,8.2,149,93,28
163,4b8dab19f964a5208b0733e3,13032,Tim Hortons,45.500396,-73.630389,7.1,36,44,8
163,504e20e6e4b006c436fb5c14,17035,Jean Coutu,45.503307,-73.624239,6.3,3,,1
163,550349e4498ead60ce419151,13276,Sushi Plus,45.499826,-73.630467,7.0,24,9,6
163,4b92079ff964a52015e433e3,13003,Resto-Bar la Maisonnée,45.497607,-73.622452,7.6,48,17,17
164,56b382a1498ef9af56292a00,13034,Café de' Mercanti - Old Montreal,45.509659,-73.552669,8.2,21,10,9
164,4ad4c06cf964a520f8f920e3,10027,Château Ramezay - Historic Site and Museum of Montreal,45.508737,-73.553318,8.5,69,93,8
164,509e97c3e4b005ec0053097f,13002,Bar a Beurre,45.509832,-73.55253,8.0,54,41,15
164,4c464298342c1b8d4b2ab689,16041,Place Vauquelin,45.508602,-73.55438,8.4,30,56,4
164,4b089ccaf964a5206e0f23e3,13148,Le Club Chasse et Pêche,45.50887,-73.552354,8.7,187,131,61
164,4e2f0abcc65b80dfd83cd821,13034,Muru Café,45.509948,-73.552436,7.9,55,42,17
164,51f6787eccda012134041df0,13025,Salumi Vino,45.509892,-73.552386,7.8,13,18,2
164,4ad4c06cf964a520e0f920e3,16020,Champ-de-Mars,45.509323,-73.555226,8.1,145,75,11
164,55777789498e80fb292f9b8a,13018,Pub BreWskey,45.509457,-73.551404,8.9,160,597,33
164,4ad4c06bf964a520b2f920e3,16041,Place Jacques Cartier,45.507998,-73.553343,8.8,241,484,22
164,574cddce498e3402009b7d20,13018,John Michael's Pub,45.50793,-73.553874,7.9,24,23,3
164,4b391e12f964a5208c5625e3,13236,L'Usine de Spaghetti,45.508131,-73.552379,9.0,134,61,43
164,4b4d5803f964a52012d126e3,13027,Jardin Nelson,45.507898,-73.552662,8.6,464,478,124
164,4b0c9622f964a520b33f23e3,13034,Ben & Jerry’s,45.508062,-73.553006,7.8,31,37,3
164,57754d9c498e258998768089,13383,Maggie Oakes,45.507663,-73.553042,8.1,82,68,11
164,5b1db47060255e002cf0916e,13040,Mr. Puffs,45.507653,-73.553526,7.9,8,18,
164,574b251e498ec191ef8ffb9e,13035,Mlle Catherine,45.508064,-73.55291,7.7,32,23,6
164,57956471cd101a68f1b0eb74,13034,Café Olimpico,45.507261,-73.553272,8.9,134,78,20
164,595eb9036cf01a44b31964c5,13003,Perché,45.507374,-73.553275,7.9,19,32,2
164,57e2f1e3498ea815291bae31,13021,Cold Room,45.506922,-73.553164,8.9,134,73,26
165,4b48b902f964a520225426e3,13145,Paul Patates Frites,45.475238,-73.563876,8.1,16,15,10
165,4f22dbdce4b0dc27b7c93444,13064,Connie Pizza,45.475633,-73.564034,,,,
165,4dbc7d68fa8cee72734f35dc,16037,Parc Sammy Hill,45.474277,-73.566459,,,,
165,4b9c0650f964a520104236e3,13191,Restaurant Cari Mela,45.478661,-73.568728,7.5,14,6,7
165,4daf198293a0096fbaae3492,11074,Salon de Bronzage Soft Tan,45.477167,-73.566793,,,,
165,5b2fe64c054e29002c72255c,13034,Clarke Café,45.479236,-73.56836,7.6,8,5,2
165,4de6848a1f6e9d90c7f52243,16032,Parc Saint-Gabriel,45.477915,-73.566285,,,,
165,517ef3b9e4b094bb75090d3e,13097,Boom J's Cuisine,45.478807,-73.558714,7.5,17,15,9
165,4cd30e0e6be6a143743e9202,10030,Maison Saint-Gabriel Museum and Historic Site,45.475851,-73.556056,7.8,14,22,2
165,4ce87b2ef86537049017b1c4,13016,Pub St Charles,45.473105,-73.562647,,,,
165,5a85fae4f427de5187c0a2a0,17034,Dollarama,45.479175,-73.5686,6.6,1,,
165,4df790f3b0fba21ee54f5e95,16037,Carre Hibernia,45.478805,-73.564425,,,,
165,51312b4ae4b0826877a9e20a,13034,Le Café Bloom,45.482128,-73.562982,9.0,129,98,34
165,4febbbf2e4b08668cf379607,13064,Pizza Charlevoix,45.478707,-73.569262,6.4,9,3,1
165,4dfd0f28b0fb84d7ace281dc,16032,Parc Marguerite-bourgeois,45.476462,-73.55956,,,,
165,4b2c0da6f964a52088c024e3,10051,Aréna Pointe St-Charles,45.479161,-73.563662,,,,
165,5c424340dab4b1002ce2f25c,10032,Milky Way Cocktail Bar,45.482714,-73.56213,8.3,19,21,2
165,4d9f5196e357a1439597d774,13002,Patisseries Goplana,45.478484,-73.569062,5.9,8,2,3
165,4f47c8c4e4b068e1cebf5c1c,13199,Cuisine Masala,45.482479,-73.562509,8.1,16,3,2
165,576e9030498e72c8c7b0a726,16037,Parc des Apprentis,45.479802,-73.56286,,,,
166,4b48c8b2f964a520cd5626e3,18048,Centre Recreatif Edouard-Rivet,45.628639,-73.500538,,,,
166,580bb52838fa00cd46e4aa49,11070,Salon Beauté,45.630544,-73.499091,,,,
166,17c592a589304cdd70ffca3c,12082,Societe d'habitation de la Sclerose En Plaques,45.627689,-73.499684,,,,
166,c5c6a7c75d5d49ef2b379789,11086,Plomberie Hyppolite Inc,45.62746,-73.499774,,,,
166,541da6fd498e07904336768b,17059,Marche Montreal Est Inc,45.631202,-73.500373,,,,
166,2cd742aed4fa4283dfafbdd6,17084,Usines Giant Inc,45.627387,-73.500597,,,,
166,4c829b6251ada1cdb53b1e10,12101,Eglise St-Octave,45.63048,-73.496563,,,,
166,4c43763ff799e21e9b82aca2,13064,Diane-Deli-Gril,45.62605,-73.502062,,,,
166,bc560ef57c6d47b227c930a4,,Marylène Plante - Anatothérapeute,45.629824,-73.498146,,,,
166,10497cbb0dc94787a8433dab,11122,Gagne Belval Metal Inc,45.630051,-73.501018,,,,
166,c92e79cb6b7b488c03fe51ca,17006,Gestion Automobile Plus,45.630003,-73.497714,,,,
166,af670e767ff94ac2d0b28a0c,,Normand Provost Auto,45.629783,-73.497319,,,,
166,baf067626df94501a1cc5514,17057,Agence du Château,45.629112,-73.496716,,,,
166,a09fc83381fa4de7b0cb7436,11064,L'Avenue Beauté,45.630544,-73.499091,,,,
166,4c7ad6da566db60c3456490e,16032,Parc René Labrosse,45.630559,-73.495449,,,,
166,cb4b8681013f472746b1fb12,,RCTélécom,45.629229,-73.502353,,,,
166,a3e7e42eceba41e196ab0f68,11086,Excavation Unika,45.629229,-73.502353,,,,
166,ba7d252edd224ef341a8a117,11086,Entreprise Ded,45.629171,-73.502399,,,,
166,df8b3a81df104ba392d9927a,11028,Na Na,45.629171,-73.502399,,,,
166,4d499c6f47fc4ebed335132c,13049,Restaurant Laiterie Mtl-Est,45.630594,-73.499432,,,,
167,4bafa932f964a520ec143ce3,17076,SAQ,45.608363,-73.452501,7.8,8,0,2
167,509bee2cc3c54ce1ad833e7a,11010,Boucherville Auto Service,45.606922,-73.456439,,,,
167,58f9a557fc3849fbdc6c56d1,,Aide Lucie Tougas,45.606047,-73.454666,,,,
167,8a41a90c74174bdb26983694,,Centre du rasoir,45.60529,-73.455566,,,,
167,55607a9e498e30fba6ed2ab5,13034,Saint-Laurent café boutique,45.61316,-73.454341,8.9,22,7,2
167,50782cb1e4b06b24d92c64e8,11044,Caisse Desjardins de Boucherville,45.607675,-73.452772,,,,
167,4bb10c7cf964a520cd753ce3,12000,Boucherville Hotel de Ville,45.604491,-73.452776,,,,
167,4d7aac58e540f04d310617dc,13039,Subway,45.608849,-73.450865,6.4,1,1,0
167,4b75d13ff964a520d1262ee3,17069,Maxi,45.608963,-73.450869,6.4,9,3,0
167,4dc1b9030f2c7a9e0bcd6475,15001,Acupuncture Melanie Levesque,45.603686,-73.453238,,,,
167,4bf87a375ec320a196e288d3,13046,Cremerie du Vieux,45.61079,-73.456359,,,,
167,4de913c6d1648c979642f716,11064,Institut de Beauté Micheline Garcia,45.611133,-73.456272,,,,
167,4bd0cb7041b9ef3bded4fae5,13064,Milan Pizzeria,45.612262,-73.450771,7.6,10,6,4
167,4be868dc88ed2d7fe6d6cb1d,16037,Parc Marguerite Bourgeoys,45.610783,-73.453786,,,,
167,966285c764f24a108f0aa9a4,11051,Caisses Populaire-Boucherville,45.607847,-73.452729,,,,
167,4fd235eee4b0b49d5ae77d7b,16018,La Marina de Boucherville Inc,45.611522,-73.45672,,,,
167,4e5a898745dd705592a56ff3,10051,Arena Charles-Bruneau,45.603614,-73.4511,,,,
167,4e3567bcb0fb59390e9e1e95,18018,Golf des Iles,45.602372,-73.46538,7.2,10,3,3
167,4b75d204f964a5200e272ee3,17035,Jean Coutu,45.611619,-73.451675,6.3,10,,4
167,266ba021333948eba5ec83c2,17043,Jacob Connexion,45.604439,-73.452532,,,,
168,61b90ae79739aa694a3cd88b,13034,Le Petit Dep,45.492032,-73.561941,8.4,8,,
168,5ad22ee80881581874f56cc9,13029,Microbrasserie 4 Origines,45.488253,-73.557852,8.9,33,58,7
168,56edffc9cd10ffe7a54b492c,13002,La Bête à Pain,45.49318,-73.55854,9.4,89,70,20
168,5179e965f31c425d71cb2188,16033,Parc Gallery,45.490657,-73.559719,,,,
168,56f945c0498ef47e2c4015a7,17082,Must Société,45.493411,-73.558354,8.5,11,7,1
168,4b796fbaf964a5207bf92ee3,13003,Brasseur de Montréal,45.489651,-73.564528,8.3,127,163,44
168,57645192498e063d75be68c2,17069,Adonis,45.494145,-73.558619,9.2,78,16,4
168,53977b1a498ee68a34848261,13145,Zibo,45.492931,-73.556838,8.1,37,20,6
168,62ad0433c6cabe39ddf394f2,13193,Printemps et Kev,45.491135,-73.558572,,,,
168,59095f7e93bd63548cde7f55,13064,Pizzeria Moretti,45.493485,-73.557533,7.9,42,32,6
168,584323c444689a5eab6e7c5b,13047,Rockaberry,45.491904,-73.565472,8.4,21,8,5
168,59a5a7d5c0f16369879d80f3,13002,Boulangerie l'Amour du Pain,45.492357,-73.562726,6.7,9,8,3
168,5681d750498e148ae05e6dbf,17035,Pharmaprix,45.493905,-73.556433,8.7,22,3,1
168,51c23164498e79ef53d996ac,17082,West Elm,45.494345,-73.557125,8.8,68,36,8
168,60ffe6c237dba62cd836a403,13034,Café Bodega,45.491827,-73.56087,,,,
168,57213458498eefea5561ee48,17033,Winners,45.493977,-73.558469,7.3,8,1,0
168,51157383e4b09f8e2e97d7a7,17047,Exclucity,45.492426,-73.564956,7.5,13,8,1
168,4c28a91afe6e2d7f678b533c,11138,Magenta Studio Photo,45.49203,-73.562038,,,,
168,4d534c1565586ea833926ac8,16006,Pont Wellington,45.490304,-73.557529,,,,
168,5d5c7a4201e51d0008c86ba1,13034,Mano Cornuto,45.495001,-73.558404,8.6,11,1,1
169,4b940281f964a520f66034e3,13046,La Crémière,45.545547,-73.576197,7.7,11,5,4
169,4d0bf0f25ce054814e8425dc,13009,La Distillerie No 3,45.546007,-73.575921,8.1,94,77,33
169,4b1a7a09f964a520e0ea23e3,13002,Les Co'Pains d'Abord,45.546689,-73.575943,8.4,63,15,25
169,4bd324f7b221c9b652f3d8d0,16032,Parc du Pélican,45.544054,-73.574161,8.5,20,45,1
169,4e8230b4f5b91d2e46d64910,13003,Quai No.4,45.547043,-73.575275,8.3,121,113,40
169,4e14aff7483bfda2e0a83dc6,17068,Les Aliments Merci,45.54732,-73.575623,8.0,9,0,2
169,4b119aa4f964a520618023e3,17076,SAQ,45.546286,-73.576172,6.7,25,9,6
169,4fc04470e4b055703895014c,13015,Broue Bar Gaspé,45.545481,-73.576631,,,,
169,4b64d680f964a520f2d32ae3,17069,Maxi,45.543919,-73.577986,6.6,51,7,7
169,50a59044e4b07223cec1e900,15001,Clinique de Santé Naturelle H&H Inc,45.545768,-73.576495,,,,
169,4c1f9dfdb4e62d7fd5e9df93,17035,Jean Coutu,45.546525,-73.575598,6.7,5,1,0
169,4e0416a3d4c068446619330e,13010,Bar Chez Tzina,45.544963,-73.576954,,,,
169,4c0d814db1b676b089b6e086,17018,Le Puits du Livre,45.545077,-73.576957,,,,
169,4bd607644e32d13a37f0c180,17067,Au Melon Miel,45.547215,-73.575232,7.3,8,1,3
169,581d020008396928a32224b0,17060,Méga Vrac - Epicerie zéro déchet,45.545822,-73.576642,,,,
169,5f341946933f477de0e2db9b,17000,IGA Famille Barcelo,45.543614,-73.576232,6.7,2,1,1
169,4c095f10340720a1cbad8493,12082,Promenade Masson Enr,45.546884,-73.574737,7.5,32,41,2
169,4b0aba6df964a520fe2623e3,13064,Planet Oeuf,45.546754,-73.575508,6.6,32,10,10
169,4c1cf96963750f470266b767,18075,Piscine Parc Pélican,45.544457,-73.576695,,,,
