row_from_station,id,name,rating,review_count,latitude,longitude
196,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
196,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
196,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
196,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
196,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
196,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
196,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
196,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
197,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
197,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
197,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
197,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
197,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
197,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
197,LvvLE5HTBy3vcn_VrT0Wog,Belvédère Camillien-Houde,4.0,1,45.50924,-73.59113
198,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
198,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
198,mqxddLiYeUp7IM9wHhUF-w,Place Émilie-Gamelin,4.0,18,45.515356079472426,-73.56000363497009
198,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
198,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
199,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
199,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
199,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
199,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
199,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
199,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
199,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
200,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
200,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
200,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
200,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
200,bBkglAZLOLGKG14S9Gd36w,Parc Beaubien Outremont,4.0,1,45.51525866556638,-73.60658600000001
200,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
200,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
200,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
200,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
200,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
200,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
201,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
201,bBkglAZLOLGKG14S9Gd36w,Parc Beaubien Outremont,4.0,1,45.51525866556638,-73.60658600000001
201,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
201,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
201,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
201,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
201,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
201,QEKVat6-lgkvbb-WLu__DQ,Parc Petite Italie,4.5,3,45.5314209974646,-73.6120153674277
201,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
202,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
202,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
202,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
202,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
202,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
203,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
203,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
203,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
203,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
203,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
203,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
203,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
204,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
204,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
204,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
204,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
204,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
204,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
204,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
204,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
204,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
204,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
204,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
204,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
205,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
205,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
205,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
205,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
205,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
205,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
205,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
205,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
205,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
205,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
206,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
206,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
206,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
206,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
206,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
206,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
206,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
206,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
206,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
206,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
206,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
207,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
207,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
207,mqxddLiYeUp7IM9wHhUF-w,Place Émilie-Gamelin,4.0,18,45.515356079472426,-73.56000363497009
207,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
207,663j73y1oN_Ypl5qG5SRzg,Parc Des Faubourgs,3.0,1,45.527203177033,-73.5571799545549
208,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
208,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
208,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
208,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
208,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
208,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
208,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
208,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
208,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
208,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
209,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
209,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
209,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
209,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
209,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
209,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
209,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
210,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
210,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
210,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
210,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
210,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
210,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
210,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
210,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
210,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
210,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
211,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
211,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
211,SFfxEloUrricg46FiCDuow,Parc du Pélican,5.0,1,45.5441365,-73.5773434
211,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
211,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
211,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
212,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
212,uJsBBPNh8Ul0hDyz4HZmSg,Grand Escalier du Mont-Royal,4.0,1,45.50492299955204,-73.58476414110446
212,95mPSpkFItM0q3JBp9LF8g,Square Phillips,4.0,3,45.5041909,-73.5688404
212,lmQg96Lly7OGsbrrum03rA,Esplanade Tranquille,4.5,3,45.50959694958091,-73.56495368834328
212,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
212,Wkw2h5UYaGbXsq9si0vWxw,Place Jean-Paul Riopelle,4.5,4,45.5032781324417,-73.5610858306048
212,7I0dcSeA5ooDeOzLpFQaxw,Place Jean-Paul Riopelle,4.0,1,45.5032,-73.56184
212,LdQN_8NbaY6HnpF5s5S_CQ,Place de la Paix,3.5,3,45.5094184184441,-73.5621623474797
213,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
213,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
213,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
213,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
213,bBkglAZLOLGKG14S9Gd36w,Parc Beaubien Outremont,4.0,1,45.51525866556638,-73.60658600000001
213,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
213,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
213,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
213,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
213,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
213,QEKVat6-lgkvbb-WLu__DQ,Parc Petite Italie,4.5,3,45.5314209974646,-73.6120153674277
214,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
214,SFfxEloUrricg46FiCDuow,Parc du Pélican,5.0,1,45.5441365,-73.5773434
214,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
214,oeSBcrJ_2DkrLuPx3mKaWw,Parc Baldwin,5.0,2,45.5369098199692,-73.567233816121
214,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
215,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
215,SFfxEloUrricg46FiCDuow,Parc du Pélican,5.0,1,45.5441365,-73.5773434
215,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
215,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
216,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
216,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
216,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
216,bBkglAZLOLGKG14S9Gd36w,Parc Beaubien Outremont,4.0,1,45.51525866556638,-73.60658600000001
216,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
216,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
216,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
216,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
216,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
216,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
216,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
217,oeSBcrJ_2DkrLuPx3mKaWw,Parc Baldwin,5.0,2,45.5369098199692,-73.567233816121
217,SFfxEloUrricg46FiCDuow,Parc du Pélican,5.0,1,45.5441365,-73.5773434
217,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
218,SFfxEloUrricg46FiCDuow,Parc du Pélican,5.0,1,45.5441365,-73.5773434
218,oeSBcrJ_2DkrLuPx3mKaWw,Parc Baldwin,5.0,2,45.5369098199692,-73.567233816121
218,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
219,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
219,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
219,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
219,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
219,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
219,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
219,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
219,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
219,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
219,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
219,QEKVat6-lgkvbb-WLu__DQ,Parc Petite Italie,4.5,3,45.5314209974646,-73.6120153674277
220,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
220,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
220,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
220,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
220,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
220,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
221,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
221,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
221,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
221,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
221,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
221,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
221,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
221,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
221,LvvLE5HTBy3vcn_VrT0Wog,Belvédère Camillien-Houde,4.0,1,45.50924,-73.59113
222,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
222,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
222,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
222,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
222,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
222,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
222,NT15inJeHP-ycQSWGNRWjw,Parc des Carrières,4.0,2,45.5334578936732,-73.5935547061858
222,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
222,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
222,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
222,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
222,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
223,GQpPwAKp_z7Xdh67rrCd3g,Parc la Fontaine,4.5,55,45.52705446977039,-73.56946468220876
223,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
223,mWLqPts4kWK7-yRtQqOTJQ,Parc Sir-Wilfrid-Laurier,4.5,18,45.532297,-73.587525
223,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
223,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
223,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
223,tDLM0PBHPztFPdA-1sWm1w,Parc des Compagnons de Saint-Laurent,3.0,1,45.533625426629,-73.5736899382844
224,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
224,ctNVGh_5lE6oiu3GQhmd3Q,Square Saint-Louis,4.5,25,45.516898,-73.570043
224,uJsBBPNh8Ul0hDyz4HZmSg,Grand Escalier du Mont-Royal,4.0,1,45.50492299955204,-73.58476414110446
224,95mPSpkFItM0q3JBp9LF8g,Square Phillips,4.0,3,45.5041909,-73.5688404
224,lmQg96Lly7OGsbrrum03rA,Esplanade Tranquille,4.5,3,45.50959694958091,-73.56495368834328
224,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
224,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
224,WtVMaWMG5g4EJpxmWKFgVQ,Chalet du Mont-Royal,4.5,7,45.503954,-73.587577
224,-w8Y1kOmFDM5-cJKUIEYxA,Kondiaronk Belvedere,4.0,1,45.503373519039855,-73.58687875400169
225,NPDwfPWk_h2HK_I2IXbqkA,Parc Jeanne-Mance,4.0,14,45.51772,-73.58692
225,q1ZVPfzwY6mqDJBMIxjdqA,Parc des Amériques,4.0,5,45.51837580384327,-73.58178797791074
225,YWsaqpvC8yVuvJszQFJ7JA,Parc Lahaie,4.0,1,45.5229379436689,-73.5918724074482
225,VjiZ0hf5u0DqpAa0UfCQOg,Parc du Portugal,4.0,4,45.52099,-73.58233
225,EICY_FR2RjGwyYvgJXrAgQ,Parc Saint-Michel,4.0,1,45.5241349683404,-73.592903316021
225,T-nW3yN-m8LyVOczbBuywg,Toboggan sur le Mont-Royal,5.0,1,45.5153212855825,-73.5887865597007
225,cBoJ15PBegzOiL4obydb6g,Place des Fleurs-de-Macadam,5.0,1,45.52706,-73.57971
225,qcH4XOYo8AE9pkvAsYPOsg,Place Kate-McGarrigle,4.5,2,45.517743808532,-73.5973307874789
225,1o-vKDmbro-rKphRsk_0fQ,Parc Alphonse Télesphore Lépine,4.0,1,45.52652,-73.59203
226,lUFq43Pa-UodcDIeOvYjXw,Parc Outremont,4.0,5,45.5180369731214,-73.6047090367401
226,-7ZhdlY1nbkGi3C1WUtc8w,Parc Lhasa-de Sela,4.0,1,45.5274087093944,-73.6047993149652
226,bBkglAZLOLGKG14S9Gd36w,Parc Beaubien Outremont,4.0,1,45.51525866556638,-73.60658600000001
226,rk-GiqE0m1MB5CK7l_CL8Q,Parc John F Kennedy,4.0,1,45.5214254952896,-73.6159300355072
226,ZW1TvYy8OnmtCmbDqPQOtw,Parc Saint-Viateur,3.5,2,45.5203017,-73.606727
